State,District,Year,Crop,Area,Production,Ratio,Avg Month Temp,annual-min,annual-max,min-temp,max-temp,month,week
Maharashtra,Ratnagiri,1941,Rice,50551,488763,9.668710807,20.125,23.26,28.4,24.87,15.38,december,one 
Maharashtra,Ratnagiri,1941,Rice,50259,293426,5.838277721,20.52,17.72,15.18,20.01,21.03,december,two 
Maharashtra,Ratnagiri,1941,Rice,75977,841033,11.06957369,22.56,18.05,18.94,25.39,19.73,december,three
Maharashtra,Ratnagiri,1941,Rice,59628,520620,8.731133025,23.145,25.04,24.84,20.83,25.46,december,four
Maharashtra,Ratnagiri,1942,Rice,68661,401484,5.847336916,27.465,18.96,25.23,27.15,27.78,january ,one 
Maharashtra,Ratnagiri,1942,Rice,73213,717178,9.795773975,24.635,28.28,25.23,29.31,19.96,january ,two 
Maharashtra,Ratnagiri,1942,Rice,62488,263905,4.223290872,21.875,19.88,26.84,25.92,17.83,january ,three
Maharashtra,Ratnagiri,1942,Rice,72468,781814,10.78840316,24.115,28.15,25.59,26.74,21.49,january ,four
Maharashtra,Ratnagiri,1942,Rice,68974,603371,8.74780352,20.76,25.67,21.43,24.63,16.89,february ,one 
Maharashtra,Ratnagiri,1942,Rice,70891,379608,5.354812318,20.92,25.64,23.54,17.13,24.71,february ,two 
Maharashtra,Ratnagiri,1942,Rice,93605,358097,3.82561829,22.74,22.01,22.17,17.02,28.46,february ,three
Maharashtra,Ratnagiri,1942,Rice,97957,523597,5.345171861,22.01,25.28,26.72,21.15,22.87,february ,four
Maharashtra,Ratnagiri,1942,Rice,99186,658315,6.637176618,26.91,20.11,22.41,26.06,27.76,march ,one 
Maharashtra,Ratnagiri,1942,Rice,73962,914369,12.36268624,19.56,20.45,29,17.83,21.29,march ,two 
Maharashtra,Ratnagiri,1942,Rice,62690,959505,15.30555112,22.845,23.45,16.65,27.92,17.77,march ,three
Maharashtra,Ratnagiri,1942,Rice,57607,367607,6.381290468,20.955,19.49,24.22,26.04,15.87,march ,four
Maharashtra,Ratnagiri,1942,Rice,96217,919043,9.551773595,19.24,16.42,18.59,18.72,19.76,april,one 
Maharashtra,Ratnagiri,1942,Rice,76920,528843,6.875234009,21.475,16.85,27.29,22.48,20.47,april,two 
Maharashtra,Ratnagiri,1942,Rice,83932,597647,7.120609541,19.165,17.92,24.95,20.9,17.43,april,three
Maharashtra,Ratnagiri,1942,Rice,53468,254739,4.764326326,23.44,24.19,22.23,18.51,28.37,april,four
Maharashtra,Ratnagiri,1942,Rice,79426,832922,10.48676756,22.98,18.46,24.99,25.88,20.08,may,one 
Maharashtra,Ratnagiri,1942,Rice,92084,652624,7.087268146,24.31,24.37,25.36,26.34,22.28,may,two 
Maharashtra,Ratnagiri,1942,Rice,76443,256544,3.356016901,22.04,16.44,19.68,17.85,26.23,may,three
Maharashtra,Ratnagiri,1942,Rice,84811,609876,7.191001167,21.605,23.65,16.53,15.29,27.92,may,four
Maharashtra,Ratnagiri,1942,Rice,67878,266582,3.927369693,23.935,16.12,15.68,20.54,27.33,june,one 
Maharashtra,Ratnagiri,1942,Rice,57214,801047,14.00089139,28.065,22.79,27.24,26.18,29.95,june,two 
Maharashtra,Ratnagiri,1942,Rice,51178,269534,5.266598929,23.19,29.26,28.1,27.75,18.63,june,three
Maharashtra,Ratnagiri,1942,Rice,51802,498835,9.629647504,25.335,15.5,18.43,29.46,21.21,june,four
Maharashtra,Ratnagiri,1942,Rice,54734,883352,16.13899952,21.005,17.31,20.49,24.95,17.06,july,one 
Maharashtra,Ratnagiri,1942,Rice,74992,448335,5.9784377,23.62,27.33,25.71,26.46,20.78,july,two 
Maharashtra,Ratnagiri,1942,Rice,69714,469725,6.737886221,24.42,16.97,23.7,25.14,23.7,july,three
Maharashtra,Ratnagiri,1942,Rice,83468,208520,2.498202904,20.795,26.25,28.91,23.42,18.17,july,four
Maharashtra,Ratnagiri,1942,Rice,54464,938527,17.23206155,23.27,19.02,20.17,26.98,19.56,august,one 
Maharashtra,Ratnagiri,1942,Rice,69080,435959,6.310929357,27.14,27.6,16.53,28.47,25.81,august,two 
Maharashtra,Ratnagiri,1942,Rice,86256,980923,11.37222918,23.085,25.3,29.66,29.48,16.69,august,three
Maharashtra,Ratnagiri,1942,Rice,64861,224338,3.458750251,27.44,28.18,19.2,25.69,29.19,august,four
Maharashtra,Ratnagiri,1942,Rice,65617,522667,7.965420547,23.09,25.25,21.3,23.53,22.65,september,one 
Maharashtra,Ratnagiri,1942,Rice,95758,676048,7.059963658,21.53,24,28.78,25.77,17.29,september,two 
Maharashtra,Ratnagiri,1942,Rice,59595,784076,13.15674134,20.83,23.99,19.44,19.22,22.44,september,three
Maharashtra,Ratnagiri,1942,Rice,97218,426630,4.388384867,22.73,22.51,17.82,17.79,27.67,september,four
Maharashtra,Ratnagiri,1942,Rice,90966,496039,5.453015412,24.09,29.49,26.36,22.2,25.98,october,one 
Maharashtra,Ratnagiri,1942,Rice,77293,731967,9.470029628,20.78,17.4,27.11,15.21,26.35,october,two 
Maharashtra,Ratnagiri,1942,Rice,61276,949760,15.49970625,23.865,17.38,29.05,27.82,19.91,october,three
Maharashtra,Ratnagiri,1942,Rice,72366,299345,4.136542022,19.895,25.38,26.93,18.13,21.66,october,four
Maharashtra,Ratnagiri,1942,Rice,85410,795937,9.319014167,24.265,22.6,28.03,26.1,22.43,november,one 
Maharashtra,Ratnagiri,1942,Rice,71273,629575,8.833288903,20.775,22.84,17.61,16.3,25.25,november,two 
Maharashtra,Ratnagiri,1942,Rice,90751,943379,10.39524633,28.545,16.04,20.78,28.28,28.81,november,three
Maharashtra,Ratnagiri,1942,Rice,81372,423862,5.208941651,17.24,24.39,15.4,18.43,16.05,november,four
Maharashtra,Ratnagiri,1942,Rice,82444,690523,8.375661055,22.885,23.98,23.28,19.76,26.01,december,one 
Maharashtra,Ratnagiri,1942,Rice,96909,460243,4.749228658,21.055,19.55,27.41,22.79,19.32,december,two 
Maharashtra,Ratnagiri,1942,Rice,98007,590088,6.02087606,21.395,19.58,24.27,17.41,25.38,december,three
Maharashtra,Ratnagiri,1942,Rice,56394,555522,9.850728801,21.415,24.67,28.43,23.33,19.5,december,four
Maharashtra,Ratnagiri,1943,Rice,76647,594985,7.762665205,25.55,22.32,24.07,21.37,29.73,january ,one 
Maharashtra,Ratnagiri,1943,Rice,61270,880204,14.36598662,21.475,18.58,25.22,23.31,19.64,january ,two 
Maharashtra,Ratnagiri,1943,Rice,51061,526590,10.31295901,24.01,27,24.42,26.16,21.86,january ,three
Maharashtra,Ratnagiri,1943,Rice,95458,558177,5.847356953,26.195,27.34,25.05,23.27,29.12,january ,four
Maharashtra,Ratnagiri,1943,Rice,69374,936314,13.49661256,22.635,24.17,19.19,15.64,29.63,february ,one 
Maharashtra,Ratnagiri,1943,Rice,51900,880915,16.97331407,21.375,16.04,25.88,25.67,17.08,february ,two 
Maharashtra,Ratnagiri,1943,Rice,52530,654974,12.46857034,21.085,19.26,22.78,23.22,18.95,february ,three
Maharashtra,Ratnagiri,1943,Rice,83690,389526,4.654391206,23.265,17.92,22.02,21.47,25.06,february ,four
Maharashtra,Ratnagiri,1943,Rice,83242,861010,10.34345643,19.84,23.98,23.41,18.1,21.58,march ,one 
Maharashtra,Ratnagiri,1943,Rice,68385,882992,12.91207136,19.01,18.29,21.46,18.46,19.56,march ,two 
Maharashtra,Ratnagiri,1943,Rice,88827,983329,11.07015885,23.695,15.21,19.08,18.43,28.96,march ,three
Maharashtra,Ratnagiri,1943,Rice,68383,325237,4.756108974,23.125,28.63,27.1,17.36,28.89,march ,four
Maharashtra,Ratnagiri,1943,Rice,86617,418417,4.830656799,20.93,29.89,27.75,16.97,24.89,april,one 
Maharashtra,Ratnagiri,1943,Rice,95892,284165,2.963385892,21.73,25.04,25.11,18.82,24.64,april,two 
Maharashtra,Ratnagiri,1943,Rice,86512,799478,9.24123821,22.535,15.41,27.75,19.67,25.4,april,three
Maharashtra,Ratnagiri,1943,Rice,93735,912704,9.737067264,24.695,20.92,26.01,20.08,29.31,april,four
Maharashtra,Ratnagiri,1943,Rice,72632,270080,3.718471197,25.905,18.12,25.48,26.02,25.79,may,one 
Maharashtra,Ratnagiri,1943,Rice,65200,858967,13.17434049,22.025,24.95,23.13,19.85,24.2,may,two 
Maharashtra,Ratnagiri,1943,Rice,78024,566568,7.261458013,18.765,19.22,26.83,20.55,16.98,may,three
Maharashtra,Ratnagiri,1943,Rice,60784,780769,12.84497565,29.075,21.75,19.56,28.64,29.51,may,four
Maharashtra,Ratnagiri,1943,Rice,57341,825907,14.40342861,28.21,28.13,17.97,29.31,27.11,june,one 
Maharashtra,Ratnagiri,1943,Rice,99566,586852,5.894100396,20.945,27.25,25.79,22.67,19.22,june,two 
Maharashtra,Ratnagiri,1943,Rice,82188,902561,10.98166399,23.905,17.49,23.39,20.85,26.96,june,three
Maharashtra,Ratnagiri,1943,Rice,61237,405321,6.61889054,23.075,21.69,27.32,22.98,23.17,june,four
Maharashtra,Ratnagiri,1943,Rice,77569,469904,6.057883948,17.895,24.78,25.44,19.98,15.81,july,one 
Maharashtra,Ratnagiri,1943,Rice,60271,679527,11.27452672,18.905,20.39,15.02,15.95,21.86,july,two 
Maharashtra,Ratnagiri,1943,Rice,70711,683611,9.667675468,20.52,28.06,29.96,19.61,21.43,july,three
Maharashtra,Ratnagiri,1943,Rice,90249,405744,4.495828209,25.695,16.58,24.18,28.64,22.75,july,four
Maharashtra,Ratnagiri,1943,Rice,91486,337408,3.688083423,23.26,23.29,20.65,19.16,27.36,august,one 
Maharashtra,Ratnagiri,1943,Rice,92055,433434,4.708424312,26.405,27.61,27.5,27.29,25.52,august,two 
Maharashtra,Ratnagiri,1943,Rice,93636,876362,9.359242172,18.22,18.75,24.65,17.61,18.83,august,three
Maharashtra,Ratnagiri,1943,Rice,93271,967796,10.37617266,23.95,23.59,20.53,19.88,28.02,august,four
Maharashtra,Ratnagiri,1943,Rice,66856,253498,3.791701568,24.51,22.19,21.59,25.98,23.04,september,one 
Maharashtra,Ratnagiri,1943,Rice,97192,767680,7.898592477,20.83,18.83,16.06,22.25,19.41,september,two 
Maharashtra,Ratnagiri,1943,Rice,81164,207792,2.56014982,19.3,23.78,23.56,22.21,16.39,september,three
Maharashtra,Ratnagiri,1943,Rice,82103,270787,3.298137705,24.68,18,22.19,26.86,22.5,september,four
Maharashtra,Ratnagiri,1943,Rice,83373,844705,10.13163734,22.08,17.11,16.58,19.54,24.62,october,one 
Maharashtra,Ratnagiri,1943,Rice,75336,442387,5.87218594,23.81,18.96,16.92,23.4,24.22,october,two 
Maharashtra,Ratnagiri,1943,Rice,59977,516212,8.606832619,20.125,21.4,24.09,21.99,18.26,october,three
Maharashtra,Ratnagiri,1943,Rice,71579,789719,11.03283086,27.395,15.8,22.05,29.69,25.1,october,four
Maharashtra,Ratnagiri,1943,Rice,87754,688257,7.843027098,20.82,20.7,26.45,17.1,24.54,november,one 
Maharashtra,Ratnagiri,1943,Rice,56655,926794,16.35855617,23.025,16.39,24.82,25.94,20.11,november,two 
Maharashtra,Ratnagiri,1943,Rice,70198,841561,11.98838998,24.02,21.84,23.23,23.74,24.3,november,three
Maharashtra,Ratnagiri,1943,Rice,96392,299795,3.110164744,18.44,21.61,18.01,21.39,15.49,november,four
Maharashtra,Ratnagiri,1943,Rice,72975,616582,8.449222336,21.11,17.92,17.39,20.16,22.06,december,one 
Maharashtra,Ratnagiri,1943,Rice,66643,555039,8.328541632,27.15,26.53,21.21,28.2,26.1,december,two 
Maharashtra,Ratnagiri,1943,Rice,65454,697791,10.66078467,22.04,15.76,25.95,24.6,19.48,december,three
Maharashtra,Ratnagiri,1943,Rice,73952,385987,5.219426114,21.57,24.35,19.55,20.48,22.66,december,four
Maharashtra,Ratnagiri,1944,Rice,99196,240661,2.426115972,22.8,27.03,16.49,21.55,24.05,january ,one 
Maharashtra,Ratnagiri,1944,Rice,54272,538262,9.917858196,25.935,15.05,27.21,24.62,27.25,january ,two 
Maharashtra,Ratnagiri,1944,Rice,67120,626261,9.330467819,21.035,18.07,16.15,21.72,20.35,january ,three
Maharashtra,Ratnagiri,1944,Rice,85926,762798,8.877382864,24.645,29.29,25.51,21.87,27.42,january ,four
Maharashtra,Ratnagiri,1944,Rice,55968,655841,11.71814251,23.16,17.85,25.01,23.27,23.05,february ,one 
Maharashtra,Ratnagiri,1944,Rice,87373,434428,4.972108088,20.555,22.15,25.29,23.02,18.09,february ,two 
Maharashtra,Ratnagiri,1944,Rice,65962,947514,14.36454322,18.345,22.22,24.14,18.88,17.81,february ,three
Maharashtra,Ratnagiri,1944,Rice,88431,860330,9.728828126,24.7,16.64,29.85,27.05,22.35,february ,four
Maharashtra,Ratnagiri,1944,Rice,74302,634805,8.543578908,27.345,18.49,25.35,28.22,26.47,march ,one 
Maharashtra,Ratnagiri,1944,Rice,59581,406473,6.822191638,25.905,26.79,29.65,24.05,27.76,march ,two 
Maharashtra,Ratnagiri,1944,Rice,54158,523439,9.665035636,26.785,20.9,26.84,29.35,24.22,march ,three
Maharashtra,Ratnagiri,1944,Rice,69049,461889,6.689293111,26.875,21.34,20.82,25.07,28.68,march ,four
Maharashtra,Ratnagiri,1944,Rice,59160,645176,10.9056119,21.5,29.99,15.55,19.7,23.3,april,one 
Maharashtra,Ratnagiri,1944,Rice,50173,269018,5.361808144,25.97,18.98,27.07,29.63,22.31,april,two 
Maharashtra,Ratnagiri,1944,Rice,87777,361942,4.12342641,18.935,25.24,15.97,15.17,22.7,april,three
Maharashtra,Ratnagiri,1944,Rice,75652,279423,3.693530905,22.855,29.59,22.78,20.7,25.01,april,four
Maharashtra,Ratnagiri,1944,Rice,77234,661753,8.568156511,16.565,18.74,26.95,16.28,16.85,may,one 
Maharashtra,Ratnagiri,1944,Rice,96734,849704,8.783922923,17.57,15.23,15.88,19.47,15.67,may,two 
Maharashtra,Ratnagiri,1944,Rice,72448,616614,8.511125221,19.27,21.04,19.23,18.01,20.53,may,three
Maharashtra,Ratnagiri,1944,Rice,65713,496437,7.554623895,26.975,24.7,18.14,28.33,25.62,may,four
Maharashtra,Ratnagiri,1944,Rice,74157,633681,8.54512723,24.055,20.87,26.95,23.99,24.12,june,one 
Maharashtra,Ratnagiri,1944,Rice,51441,934247,18.16152485,21.09,26.02,21.78,23,19.18,june,two 
Maharashtra,Ratnagiri,1944,Rice,65975,418242,6.339401288,25.61,22.66,21.25,27.56,23.66,june,three
Maharashtra,Ratnagiri,1944,Rice,78529,607068,7.730494467,23.78,29.74,19.21,25.1,22.46,june,four
Maharashtra,Ratnagiri,1944,Rice,68061,687096,10.09529687,19.8,19.93,23.19,15.25,24.35,july,one 
Maharashtra,Ratnagiri,1944,Rice,93018,652236,7.011933174,25.19,17.48,18.11,22.68,27.7,july,two 
Maharashtra,Ratnagiri,1944,Rice,60501,219844,3.633725062,18.78,19.19,19.67,18.55,19.01,july,three
Maharashtra,Ratnagiri,1944,Rice,70539,761855,10.80047917,19.45,24.12,26.11,19.97,18.93,july,four
Maharashtra,Ratnagiri,1944,Rice,85771,863317,10.06537175,24.22,19.86,15.94,21.1,27.34,august,one 
Maharashtra,Ratnagiri,1944,Rice,87553,288481,3.294929928,19.22,25.99,23.94,17.74,20.7,august,two 
Maharashtra,Ratnagiri,1944,Rice,59462,633364,10.6515758,25.67,26.56,22.06,23.74,27.6,august,three
Maharashtra,Ratnagiri,1944,Rice,91604,941583,10.27884154,20.09,19.19,20.93,17.77,22.41,august,four
Maharashtra,Ratnagiri,1944,Rice,88737,639440,7.206013275,26.025,20.54,23.37,23.86,28.19,september,one 
Maharashtra,Ratnagiri,1944,Rice,53794,742052,13.7943265,26.535,23.9,27.76,24.66,28.41,september,two 
Maharashtra,Ratnagiri,1944,Rice,82876,873695,10.54219557,19.38,26.1,23.04,15.25,23.51,september,three
Maharashtra,Ratnagiri,1944,Rice,62323,912505,14.64154486,21.425,15.04,28.86,25,17.85,september,four
Maharashtra,Ratnagiri,1944,Rice,53797,885048,16.4516237,21.89,18.09,25.92,27.44,16.34,october,one 
Maharashtra,Ratnagiri,1944,Rice,66354,979679,14.76443018,24.835,19.71,23.34,21.22,28.45,october,two 
Maharashtra,Ratnagiri,1944,Rice,55566,947953,17.05994673,23.65,21,18.49,23.65,23.65,october,three
Maharashtra,Ratnagiri,1944,Rice,65055,734147,11.28502037,18.675,25.49,16.48,19.91,17.44,october,four
Maharashtra,Ratnagiri,1944,Rice,64065,680177,10.61698275,25.875,22.95,24.58,24.26,27.49,november,one 
Maharashtra,Ratnagiri,1944,Rice,95287,296803,3.114832034,22.905,28.02,22.87,29.81,16,november,two 
Maharashtra,Ratnagiri,1944,Rice,54093,546386,10.10086333,20.94,15.41,15.18,25.72,16.16,november,three
Maharashtra,Ratnagiri,1944,Rice,79014,350814,4.439896727,17.2,17,28.48,19.02,15.38,november,four
Maharashtra,Ratnagiri,1944,Rice,88293,723621,8.195678027,20.035,17.53,21.15,20.56,19.51,december,one 
Maharashtra,Ratnagiri,1944,Rice,95645,497282,5.199247216,23.545,29.42,21.75,22.96,24.13,december,two 
Maharashtra,Ratnagiri,1944,Rice,81650,508607,6.229112064,21.35,20.57,21.57,18.82,23.88,december,three
Maharashtra,Ratnagiri,1944,Rice,75171,887751,11.80975376,25.575,15.08,28.5,22.25,28.9,december,four
Maharashtra,Ratnagiri,1945,Rice,74742,981969,13.13811512,22.995,25.15,23.61,29.94,16.05,january ,one 
Maharashtra,Ratnagiri,1945,Rice,68483,408925,5.97118993,20.49,24.51,16.71,20.81,20.17,january ,two 
Maharashtra,Ratnagiri,1945,Rice,53650,793897,14.79770736,24.205,21.77,16.19,24.77,23.64,january ,three
Maharashtra,Ratnagiri,1945,Rice,68424,820712,11.99450485,18.995,20.9,24.39,15.32,22.67,january ,four
Maharashtra,Ratnagiri,1945,Rice,58718,999553,17.02294015,26.31,29.86,28.3,28.72,23.9,february ,one 
Maharashtra,Ratnagiri,1945,Rice,74717,217515,2.911184871,23.58,23.79,18.94,27.7,19.46,february ,two 
Maharashtra,Ratnagiri,1945,Rice,66239,652409,9.849318377,25.57,15.88,25.86,29.79,21.35,february ,three
Maharashtra,Ratnagiri,1945,Rice,98936,547630,5.535194469,24.51,17.32,17.14,25.95,23.07,february ,four
Maharashtra,Ratnagiri,1945,Rice,81861,499694,6.104176592,22.96,18.15,27.19,28.75,17.17,march ,one 
Maharashtra,Ratnagiri,1945,Rice,54181,207497,3.829700448,19.25,26.45,29.23,20.84,17.66,march ,two 
Maharashtra,Ratnagiri,1945,Rice,78195,598871,7.658686617,25.51,15.69,22.89,26.72,24.3,march ,three
Maharashtra,Ratnagiri,1945,Rice,98372,449285,4.567204082,22.075,16.88,18.52,24.64,19.51,march ,four
Maharashtra,Ratnagiri,1945,Rice,66264,423441,6.39021188,15.35,26.9,17.9,15.53,15.17,april,one 
Maharashtra,Ratnagiri,1945,Rice,85252,409220,4.800121991,24.475,18.02,18.45,28.2,20.75,april,two 
Maharashtra,Ratnagiri,1945,Rice,79092,357846,4.524427249,18.495,15.89,20.94,16.83,20.16,april,three
Maharashtra,Ratnagiri,1945,Rice,93244,534689,5.734299258,15.675,25.08,17.82,15.17,16.18,april,four
Maharashtra,Ratnagiri,1945,Rice,68962,437739,6.347539225,22.665,18.24,27.06,27.74,17.59,may,one 
Maharashtra,Ratnagiri,1945,Rice,97261,396486,4.076515767,18.98,15.07,28.87,21.5,16.46,may,two 
Maharashtra,Ratnagiri,1945,Rice,56833,998664,17.57190365,22.21,18.22,23.12,21,23.42,may,three
Maharashtra,Ratnagiri,1945,Rice,69355,537730,7.753298248,21.225,24.98,28.27,22.41,20.04,may,four
Maharashtra,Ratnagiri,1945,Rice,77480,293816,3.792152814,19.09,23.21,24.57,16.3,21.88,june,one 
Maharashtra,Ratnagiri,1945,Rice,92590,509100,5.498433956,20.14,28.62,17.43,15.66,24.62,june,two 
Maharashtra,Ratnagiri,1945,Rice,69896,326124,4.6658464,25.68,15.55,26.07,26.67,24.69,june,three
Maharashtra,Ratnagiri,1945,Rice,74459,475067,6.380249533,26.635,16.12,21.04,25,28.27,june,four
Maharashtra,Ratnagiri,1945,Rice,70967,720966,10.15917257,24.475,26.13,19.28,25.93,23.02,july,one 
Maharashtra,Ratnagiri,1945,Rice,84947,870240,10.2445054,19.84,24.31,25.56,24.03,15.65,july,two 
Maharashtra,Ratnagiri,1945,Rice,58818,701368,11.92437689,20.66,25.93,16.85,23.77,17.55,july,three
Maharashtra,Ratnagiri,1945,Rice,86647,702516,8.107793692,24.13,22.82,16.93,20.35,27.91,july,four
Maharashtra,Ratnagiri,1945,Rice,97299,879418,9.038304607,21.245,19.21,15.54,23.24,19.25,august,one 
Maharashtra,Ratnagiri,1945,Rice,67306,611312,9.082578076,21.52,22.69,18.36,26.79,16.25,august,two 
Maharashtra,Ratnagiri,1945,Rice,95311,944726,9.912035337,25.455,20.58,24.79,26.67,24.24,august,three
Maharashtra,Ratnagiri,1945,Rice,82612,986451,11.94077132,20.575,17.45,22.03,16.02,25.13,august,four
Maharashtra,Ratnagiri,1945,Rice,81688,711154,8.705734012,24.3,22.7,23.15,19.92,28.68,september,one 
Maharashtra,Ratnagiri,1945,Rice,92475,666840,7.211030008,24.145,18.11,25.64,23.36,24.93,september,two 
Maharashtra,Ratnagiri,1945,Rice,76165,988863,12.98316812,22.34,25.13,26.17,29.35,15.33,september,three
Maharashtra,Ratnagiri,1945,Rice,86769,273604,3.153245975,21.01,23.74,19.44,22.09,19.93,september,four
Maharashtra,Ratnagiri,1945,Rice,50014,996853,19.93147919,21.76,28.38,27.5,19.57,23.95,october,one 
Maharashtra,Ratnagiri,1945,Rice,65783,495811,7.537068848,22.985,19.26,22.23,21.5,24.47,october,two 
Maharashtra,Ratnagiri,1945,Rice,71919,860120,11.95956562,20.81,20.29,22.49,21.71,19.91,october,three
Maharashtra,Ratnagiri,1945,Rice,81261,947950,11.66549759,29.645,15.56,18.19,29.63,29.66,october,four
Maharashtra,Ratnagiri,1945,Rice,97451,487650,5.004053319,21.17,19.35,22.51,20.58,21.76,november,one 
Maharashtra,Ratnagiri,1945,Rice,76711,794490,10.35692404,19.47,25.05,17.73,17.92,21.02,november,two 
Maharashtra,Ratnagiri,1945,Rice,73774,735478,9.969338791,16.125,28.91,24.56,17.05,15.2,november,three
Maharashtra,Ratnagiri,1945,Rice,70693,749638,10.60413337,27.67,17.5,22.3,26.14,29.2,november,four
Maharashtra,Ratnagiri,1945,Rice,59762,775837,12.98211238,20.305,18.59,29.94,22.83,17.78,december,one 
Maharashtra,Ratnagiri,1945,Rice,79283,833743,10.51603749,23.215,26.78,26.08,23.97,22.46,december,two 
Maharashtra,Ratnagiri,1945,Rice,61533,592327,9.626168072,26.025,18.95,27.36,23.92,28.13,december,three
Maharashtra,Ratnagiri,1945,Rice,83137,236618,2.846121462,20.455,28.74,15.02,22.62,18.29,december,four
Maharashtra,Ratnagiri,1946,Rice,66944,881812,13.17238289,27,23.09,19.36,28.87,25.13,january ,one 
Maharashtra,Ratnagiri,1946,Rice,64789,548237,8.461883962,23.555,22.83,23.26,17.96,29.15,january ,two 
Maharashtra,Ratnagiri,1946,Rice,98067,451839,4.607452048,23.01,16.11,25.92,23.07,22.95,january ,three
Maharashtra,Ratnagiri,1946,Rice,97028,911734,9.396607165,21.56,24.55,26.29,28.08,15.04,january ,four
Maharashtra,Ratnagiri,1946,Rice,92654,626991,6.767014916,20.035,16.83,26.93,17.82,22.25,february ,one 
Maharashtra,Ratnagiri,1946,Rice,78248,994302,12.70705961,20.41,17.54,25.14,18.57,22.25,february ,two 
Maharashtra,Ratnagiri,1946,Rice,62482,825546,13.21254121,26.985,29.42,15.23,24.41,29.56,february ,three
Maharashtra,Ratnagiri,1946,Rice,65180,568108,8.715986499,27.305,29.42,19.63,27.88,26.73,february ,four
Maharashtra,Ratnagiri,1946,Rice,69381,535774,7.722200602,27.01,18.03,15.92,27.58,26.44,march ,one 
Maharashtra,Ratnagiri,1946,Rice,69003,612449,8.875686564,21.07,22.02,29.34,19.67,22.47,march ,two 
Maharashtra,Ratnagiri,1946,Rice,62212,756207,12.15532373,20.285,28.99,26.47,18.34,22.23,march ,three
Maharashtra,Ratnagiri,1946,Rice,54369,969232,17.82692343,26.54,21.39,21.42,25.11,27.97,march ,four
Maharashtra,Ratnagiri,1946,Rice,89972,290388,3.227537456,22.71,23.27,18.33,27.54,17.88,april,one 
Maharashtra,Ratnagiri,1946,Rice,58421,926839,15.864826,18.63,16.18,18.7,18.69,18.57,april,two 
Maharashtra,Ratnagiri,1946,Rice,71871,952307,13.2502261,18.815,29.17,29.63,21.82,15.81,april,three
Maharashtra,Ratnagiri,1946,Rice,98251,657418,6.69120925,23.26,15.64,27.67,21.88,24.64,april,four
Maharashtra,Ratnagiri,1946,Rice,95446,933832,9.783877795,17.52,24.71,21.66,17.43,17.61,may,one 
Maharashtra,Ratnagiri,1946,Rice,97697,962445,9.851326039,23.015,22.74,29.63,24.41,21.62,may,two 
Maharashtra,Ratnagiri,1946,Rice,90125,592189,6.570751734,24.625,15.22,20.91,29.39,19.86,may,three
Maharashtra,Ratnagiri,1946,Rice,66037,606208,9.179823432,22.12,23.7,26.12,26.13,18.11,may,four
